1820000,1604132436
1830000,1604162436
1840000,1604192488
1850000,1604222488
1860000,1604252488
1870000,1604282488
1880000,1604312488
1890000,1604342491
1900000,1604372494
1910000,1604402494
1920000,1604432494
1930000,1604462494
1940000,1604492519
1950000,1604522519
1960000,1604552519
1970000,1604582519
1980000,1604612544
1990000,1604642544
2000000,1604672544
2010000,1604702544
2020000,1604732544
2030000,1604762544
2040000,1604792544
2050000,1604822544
2060000,1604852544
2070000,1604882544
2080000,1604912544
2090000,1604942544
2100000,1604972544
2110000,1605002671
2120000,1605032761
2130000,1605062761
2140000,1605092761
2150000,1605122780
2160000,1605152783
2170000,1605182836
2180000,1605212836
2190000,1605242839
2200000,1605272877
2210000,1605302899
2220000,1605332932
2230000,1605362932
2240000,1605392989
2250000,1605422997
2260000,1605452997
2270000,1605483077
2280000,1605513200
2290000,1605543241
2300000,1605573402
2310000,1605603402
2320000,1605633514
2330000,1605663583
2340000,1605693588
2350000,1605723660
2360000,1605753742
2370000,1605783787
2380000,1605813837
2390000,1605843878
2400000,1605873942
2410000,1605903950
2420000,1605934005
2430000,1605964033
2440000,1605994101
2450000,1606024101
2460000,1606054102
2470000,1606084172
2480000,1606114268
2490000,1606144290
2500000,1606174311
2510000,1606204385
2520000,1606234460
2530000,1606264512
2540000,1606294573
2550000,1606324650
2560000,1606354692
2570000,1606384833
2580000,1606414842
2590000,1606444877
2600000,1606474877
2610000,1606504926
2620000,1606534928
2630000,1606565012
2640000,1606595012
2650000,1606625013
2660000,1606655028
2670000,1606685042
2680000,1606715063
2690000,1606745063
2700000,1606775097
2710000,1606805123
2720000,1606835132
2730000,1606865145
2740000,1606895211
2750000,1606925256
2760000,1606955405
2770000,1606985405
2780000,1607015492
2790000,1607045587
2800000,1607075587
2810000,1607105644
2820000,1607135743
2830000,1607165827
2840000,1607195865
2850000,1607225865
2860000,1607255868
2870000,1607285870
2880000,1607315906
2890000,1607345907
2900000,1607375974
2910000,1607406015
2920000,1607436046
2930000,1607466048
2940000,1607496079
2950000,1607526197
2960000,1607556682
2970000,1607586819
2980000,1607616844
2990000,1607647048
3000000,1607677059
3010000,1607707191
3020000,1607737218
3030000,1607767255
3040000,1607797255
3050000,1607827278
3060000,1607857291
3070000,1607887371
3080000,1607917395
3090000,1607947452
3100000,1607977503
3110000,1608007620
3120000,1608037733
3130000,1608067743
3140000,1608097765
3150000,1608127856
3160000,1608157950
3170000,1608188016
3180000,1608218017
3190000,1608248025
3200000,1608278084
3210000,1608308235
3220000,1608338313
3230000,1608368417
3240000,1608398429
3250000,1608428492
3260000,1608458590
3270000,1608488593
3280000,1608518601
3290000,1608548623
3300000,1608578681
3310000,1608608688
3320000,1608638698
3330000,1608668708
3340000,1608698725
3350000,1608728742
3360000,1608758745
3370000,1608788779
3380000,1608818782
3390000,1608848829
3400000,1608878829
3410000,1608908829
3420000,1608938838
3430000,1608968856
3440000,1608998914
3450000,1609028942
3460000,1609058967
3470000,1609088976
3480000,1609118982
3490000,1609149016
3500000,1609179016
3510000,1609209016
3520000,1609239016
3530000,1609269086
3540000,1609299096
3550000,1609329103
3560000,1609359123
3570000,1609389210
3580000,1609419213
3590000,1609449217
3600000,1609479248
3610000,1609509260
3620000,1609539261
3630000,1609569261
3640000,1609599261
3650000,1609629285
3660000,1609659311
3670000,1609689325
3680000,1609719325
3690000,1609749327
3700000,1609779415
3710000,1609809473
3720000,1609839474
3730000,1609869474
3740000,1609899474
3750000,1609929500
3760000,1609959500
3770000,1609989500
3780000,1610019559
3790000,1610049559
3800000,1610079559
3810000,1610109559
3820000,1610139589
3830000,1610169591
3840000,1610199614
3850000,1610229618
3860000,1610259621
3870000,1610289621
3880000,1610319621
3890000,1610349625
3900000,1610379625
3910000,1610409625
3920000,1610439625
3930000,1610469661
3940000,1610499661
3950000,1610529661
3960000,1610559661
3970000,1610589661
3980000,1610619661
3990000,1610649664
4000000,1610679664
4010000,1610709664
4020000,1610739664
4030000,1610769664
4040000,1610799664
4050000,1610829665
4060000,1610859665
4070000,1610889665
4080000,1610919665
4090000,1610949665
4100000,1610979665
4110000,1611009665
4120000,1611039665
4130000,1611069667
4140000,1611099667
4150000,1611129667
4160000,1611159667
4170000,1611189667
4180000,1611219667
4190000,1611249667
4200000,1611279667
4210000,1611309672
4220000,1611339672
4230000,1611369750
4240000,1611399750
4250000,1611429751
4260000,1611459751
4270000,1611489751
4280000,1611519752
4290000,1611549752
4300000,1611579752
4310000,1611609753
4320000,1611639754
4330000,1611669755
4340000,1611699758
4350000,1611729775
4360000,1611759813
4370000,1611789847
4380000,1611819856
4390000,1611849897
4400000,1611879907
4410000,1611909945
4420000,1611939962
4430000,1611970029
4440000,1612000079
4450000,1612030142
4460000,1612060267
4470000,1612090299
4480000,1612120353
4490000,1612150431
4500000,1612180438
4510000,1612210489
4520000,1612240598
4530000,1612271036
4540000,1612302784
4550000,1612332909
4560000,1612364162
4570000,1612394297
4580000,1612424391
4590000,1612454397
4600000,1612484399
4610000,1612514399
4620000,1612544405
4630000,1612574406
4640000,1612604406
4650000,1612634406
4660000,1612664481
4670000,1612694519
4680000,1612724519
4690000,1612754833
4700000,1612784850
4710000,1612814895
4720000,1612844996
4730000,1612874998
4740000,1612905102
4750000,1612935103
4760000,1612965164
4770000,1612995164
4780000,1613025166
4790000,1613055167
4800000,1613085241
4810000,1613115274
4820000,1613145275
4830000,1613175275
4840000,1613205275
4850000,1613235275
4860000,1613265275
4870000,1613295275
4880000,1613325275
4890000,1613355332
4900000,1613385427
4910000,1613415563
4920000,1613445609
4930000,1613475781
4940000,1613505888
4950000,1613536025
4960000,1613566122
4970000,1613596207
4980000,1613626325
4990000,1613656421
5000000,1613687025
5010000,1613717131
5020000,1613750959
5030000,1613782455
5040000,1613813013
5050000,1613844277
5060000,1613874397
5070000,1613904575
5080000,1613935724
5090000,1613965935
5100000,1613996128
5110000,1614026444
5120000,1614056700
5130000,1614087266
5140000,1614117362
5150000,1614147385
5160000,1614177609
5170000,1614207684
5180000,1614237706
5190000,1614267865
5200000,1614298028
5210000,1614328073
5220000,1614358154
5230000,1614388367
5240000,1614418373
5250000,1614448446
5260000,1614478534
5270000,1614508605
5280000,1614538796
5290000,1614568798
5300000,1614599070
5310000,1614629246
5320000,1614659269
5330000,1614689269
5340000,1614719290
5350000,1614749491
5360000,1614784234
5370000,1614814235
5380000,1614844273
5390000,1614874275
5400000,1614904276
5410000,1614934276
5420000,1614964276
5430000,1614994277
5440000,1615024277
5450000,1615054332
5460000,1615084367
5470000,1615114377
5480000,1615144377
5490000,1615174383
5500000,1615204409
5510000,1615234453
5520000,1615264453
5530000,1615294464
5540000,1615324473
5550000,1615354571
5560000,1615384685
5570000,1615414696
5580000,1615444700
5590000,1615474758
5600000,1615504772
5610000,1615534772
5620000,1615564829
5630000,1615595046
5640000,1615625277
5650000,1615655311
5660000,1615685348
5670000,1615715368
5680000,1615745422
5690000,1615775430
5700000,1615805484
5710000,1615835527
5720000,1615865532
5730000,1615895569
5740000,1615925644
5750000,1615955644
5760000,1615985651
5770000,1616015684
5780000,1616045694
5790000,1616075781
5800000,1616105801
5810000,1616135813
5820000,1616165932
5830000,1616195932
5840000,1616225935
5850000,1616255951
5860000,1616285973
5870000,1616316067
5880000,1616346089
5890000,1616376093
5900000,1616406290
5910000,1616437175
5920000,1616467207
5930000,1616497580
5940000,1616527703
5950000,1616557813
5960000,1616587932
5970000,1616618276
5980000,1616648448
5990000,1616678717
6000000,1616708998
6010000,1616739152
6020000,1616769430
6030000,1616799747
6040000,1616831989
6050000,1616862091
6060000,1616892228
6070000,1616922265
6080000,1616952311
6090000,1616982378
6100000,1617012438
6110000,1617042669
6120000,1617072726
6130000,1617102741
6140000,1617132897
6150000,1617162989
6160000,1617193065
6170000,1617223593
6180000,1617253602
6190000,1617283696
6200000,1617314202
6210000,1617344530
6220000,1617374864
6230000,1617405327
6240000,1617435337
6250000,1617465400
6260000,1617495707
6270000,1617525838
6280000,1617557289
6290000,1617587485
6300000,1617617595
6310000,1617649047
6320000,1617679213
6330000,1617709417
6340000,1617740763
6350000,1617771480
6360000,1617802328
6370000,1617833134
6380000,1617863387
6390000,1617895924
6400000,1617927001
6410000,1617957437
6420000,1617987628
6430000,1618017642
6440000,1618047643
6450000,1618077742
6460000,1618107742
6470000,1618137858
6480000,1618167866
6490000,1618197895
6500000,1618227901
6510000,1618258048
6520000,1618288050
6530000,1618318081
6540000,1618348081
6550000,1618378081
6560000,1618408082
6570000,1618438151
6580000,1618468201
6590000,1618498201
6600000,1618528223
6610000,1618558304
6620000,1618588423
6630000,1618618730
6640000,1618648739
6650000,1618678740
6660000,1618708749
6670000,1618738758
6680000,1618768887
6690000,1618798889
6700000,1618829243
6710000,1618859316
6720000,1618889525
6730000,1618919588
6740000,1618949964
6750000,1618980149
6760000,1619010807
6770000,1619042908
6780000,1619073050
6790000,1619103177
6800000,1619134997
6810000,1619165305
6820000,1619195327
6830000,1619225411
6840000,1619255436
6850000,1619285608
6860000,1619315695
6870000,1619345941
6880000,1619375969
6890000,1619405983
6900000,1619436026
6910000,1619466466
6920000,1619496707
6930000,1619526840
6940000,1619557495
6950000,1619587532
6960000,1619617653
6970000,1619647875
6980000,1619678049
6990000,1619708136
7000000,1619738366
7010000,1619768923
7020000,1619799818
7030000,1619830315
7040000,1619860484
7050000,1619890846
7060000,1619920988
7070000,1619951040
7080000,1619981645
7090000,1620011772
7100000,1620042098
7110000,1620072774
7120000,1620103037
7130000,1620133099
7140000,1620163291
7150000,1620193768
7160000,1620223911
7170000,1620255329
7180000,1620285706
7190000,1620317600
7200000,1620348069
7210000,1620378272
7220000,1620409183
7230000,1620439789
7240000,1620470195
7250000,1620502014
7260000,1620533348
7270000,1620564666
7280000,1620596513
7290000,1620627066
7300000,1620660141
7310000,1620697954
7320000,1620734275
7330000,1620765915
7340000,1620799965
7350000,1620833475
7360000,1620864733
7370000,1620895358
7380000,1620926020
7390000,1620956210
7400000,1620986481
7410000,1621017026
7420000,1621047306
7430000,1621079077
7440000,1621109443
7450000,1621139700
7460000,1621170061
7470000,1621200584
7480000,1621230916
7490000,1621261378
7500000,1621291581
7510000,1621322668
7520000,1621353112
7530000,1621383226
7540000,1621414273
7550000,1621444489
7560000,1621474661
7570000,1621504815
7580000,1621534997
7590000,1621565084
7600000,1621595279
7610000,1621625582
7620000,1621655612
7630000,1621685687
7640000,1621715714
7650000,1621745715
7660000,1621775914
7670000,1621806062
7680000,1621836068
7690000,1621866377
7700000,1621896432
7710000,1621926620
7720000,1621956725
7730000,1621986753
7740000,1622016807
7750000,1622047656
7760000,1622077765
7770000,1622107845
7780000,1622138200
7790000,1622168339
7800000,1622198362
7810000,1622228388
7820000,1622258553
7830000,1622288635
7840000,1622318824
7850000,1622348858
7860000,1622378954
7870000,1622409044
7880000,1622439189
7890000,1622469306
7900000,1622499405
7910000,1622529637
7920000,1622559755
7930000,1622589828
7940000,1622619842
7950000,1622650010
7960000,1622680069
7970000,1622710121
7980000,1622740280
7990000,1622770470
8000000,1622800565
8010000,1622830594
8020000,1622860621
8030000,1622890741
8040000,1622920755
8050000,1622950836
8060000,1622980909
8070000,1623010974
8080000,1623040975
8090000,1623070993
8100000,1623101098
8110000,1623131162
8120000,1623161179
8130000,1623191205
8140000,1623221370
8150000,1623251444
8160000,1623281583
8170000,1623311665
8180000,1623341802
8190000,1623371980
8200000,1623402015
8210000,1623432124
8220000,1623462269
8230000,1623492321
8240000,1623522477
8250000,1623552749
8260000,1623583038
8270000,1623613379
8280000,1623643856
8290000,1623674281
8300000,1623704479
8310000,1623734928
8320000,1623765603
8330000,1623795882
8340000,1623826186
8350000,1623856379
8360000,1623886564
8370000,1623916714
8380000,1623947109
8390000,1623977392
8400000,1624007693
8410000,1624037884
8420000,1624068240
8430000,1624098339
8440000,1624128877
8450000,1624158886
8460000,1624188965
8470000,1624218965
8480000,1624248982
8490000,1624279043
8500000,1624309128
8510000,1624339324
8520000,1624369535
8530000,1624399742
8540000,1624429949
8550000,1624460106
8560000,1624490237
8570000,1624520315
8580000,1624550370
8590000,1624580468
8600000,1624610516
8610000,1624640625
8620000,1624670697
8630000,1624700782
8640000,1624730800
8650000,1624760843
8660000,1624790920
8670000,1624821078
8680000,1624851251
8690000,1624881345
8700000,1624911704
8710000,1624941860
8720000,1624972075
8730000,1625002248
8740000,1625032590
8750000,1625062905
8760000,1625093154
8770000,1625123474
8780000,1625153723
8790000,1625184007
8800000,1625214307
8810000,1625244742
8820000,1625275097
8830000,1625305438
8840000,1625335513
8850000,1625365846
8860000,1625396065
8870000,1625426215
8880000,1625456375
8890000,1625486610
8900000,1625517027
8910000,1625547357
8920000,1625577649
8930000,1625607689
8940000,1625637697
8950000,1625667711
8960000,1625697725
8970000,1625727743
8980000,1625757786
8990000,1625787801
9000000,1625817801
9010000,1625847820
9020000,1625877820
9030000,1625907822
9040000,1625937823
9050000,1625967825
9060000,1625997825
9070000,1626027825
9080000,1626057842
9090000,1626087842
9100000,1626117843
9110000,1626147843
9120000,1626177843
9130000,1626207843
9140000,1626237843
9150000,1626267843
9160000,1626297897
9170000,1626327918
9180000,1626357921
9190000,1626387929
9200000,1626417929
9210000,1626447961
9220000,1626477961
9230000,1626507961
9240000,1626537967
9250000,1626568044
9260000,1626598044
9270000,1626628044
9280000,1626658092
9290000,1626688092
9300000,1626718152
9310000,1626748160
9320000,1626778198
9330000,1626808218
9340000,1626838219
9350000,1626868219
9360000,1626898258
9370000,1626928258
9380000,1626958262
9390000,1626988265
9400000,1627018293
9410000,1627048459
9420000,1627078725
9430000,1627108740
9440000,1627139136
9450000,1627169467
9460000,1627199521
9470000,1627230114
9480000,1627260348
9490000,1627290786
9500000,1627322086
9510000,1627352506
9520000,1627383483
9530000,1627418571
9540000,1627450013
9550000,1627483296
9560000,1627515532
9570000,1627546701
9580000,1627579811
9590000,1627611040
9600000,1627641640
9610000,1627672426
9620000,1627702478
9630000,1627732977
9640000,1627764376
9650000,1627795074
9660000,1627826090
9670000,1627857495
9680000,1627888257
9690000,1627919586
9700000,1627950252
9710000,1627983406
9720000,1628014906
9730000,1628045525
9740000,1628076934
9750000,1628107816
9760000,1628138724
9770000,1628169611
9780000,1628200445
9790000,1628231280
9800000,1628262572
9810000,1628293611
9820000,1628324786
9830000,1628355669
9840000,1628386261
9850000,1628416772
9860000,1628447591
9870000,1628478380
9880000,1628509571
9890000,1628539819
9900000,1628569971
9910000,1628601777
9920000,1628631823
9930000,1628661966
9940000,1628692409
9950000,1628725302
9960000,1628755865
9970000,1628786539
9980000,1628817033
9990000,1628847592
10000000,1628878142
10010000,1628908766
10020000,1628938959
10030000,1628969277
10040000,1628999277
10050000,1629029308
10060000,1629059321
10070000,1629089321
10080000,1629119508
10090000,1629149712
10100000,1629179809
10110000,1629209827
10120000,1629239889
10130000,1629269919
10140000,1629299950
10150000,1629330017
10160000,1629360176
10170000,1629390802
10180000,1629420804
10190000,1629450845
10200000,1629481395
10210000,1629511575
10220000,1629541653
10230000,1629572275
10240000,1629602318
10250000,1629632439
10260000,1629662475
10270000,1629692478
10280000,1629722615
10290000,1629753113
10300000,1629783147
10310000,1629813477
10320000,1629843490
10330000,1629873675
10340000,1629903675
10350000,1629933913
10360000,1629963994
10370000,1629994063
10380000,1630024065
10390000,1630054065
10400000,1630087375
10410000,1630117456
10420000,1630147830
10430000,1630178499
10440000,1630208529
10450000,1630238530
10460000,1630268686
10470000,1630298694
10480000,1630329523
10490000,1630360014
10500000,1630390589
10510000,1630421141
10520000,1630451467
10530000,1630482026
10540000,1630512559
10550000,1630542828
10560000,1630573163
10570000,1630603508
10580000,1630633741
10590000,1630664238
10600000,1630694878
10610000,1630724921
10620000,1630754921
10630000,1630785282
10640000,1630815336
10650000,1630845391
10660000,1630875439
10670000,1630905479
10680000,1630935560
10690000,1630965912
10700000,1630996404
10710000,1631026846
10720000,1631057771
10730000,1631088186
10740000,1631118496
10750000,1631148805
10760000,1631179021
10770000,1631209429
10780000,1631239717
10790000,1631269978
10800000,1631300549
10810000,1631330939
10820000,1631361201
10830000,1631391422
10840000,1631421630
10850000,1631451636
10860000,1631481692
10870000,1631511699
10880000,1631541807
10890000,1631571881
10900000,1631601905
10910000,1631631966
10920000,1631662091
10930000,1631692115
10940000,1631722475
10950000,1631752475
10960000,1631782484
10970000,1631812645
10980000,1631842670
10990000,1631872704
11000000,1631902750
11010000,1631932758
11020000,1631962846
11030000,1631993008
11040000,1632023065
11050000,1632053886
11060000,1632083892
11070000,1632113895
11080000,1632144013
11090000,1632174044
11100000,1632204200
11110000,1632234210
11120000,1632264574
11130000,1632294865
11140000,1632324946
11150000,1632355281
11160000,1632385422
11170000,1632415789
11180000,1632445885
11190000,1632475909
11200000,1632505997
11210000,1632536175
11220000,1632566308
11230000,1632596598
11240000,1632626662
11250000,1632656930
11260000,1632687163
11270000,1632717600
11280000,1632747967
11290000,1632778088
11300000,1632808613
11310000,1632838920
11320000,1632869226
11330000,1632899519
11340000,1632929790
11350000,1632960017
11360000,1632990304
11370000,1633020671
11380000,1633050980
11390000,1633081183
11400000,1633111685
11410000,1633142168
11420000,1633172351
11430000,1633202766
11440000,1633233073
11450000,1633263202
11460000,1633293334
11470000,1633323410
11480000,1633353414
11490000,1633383474
11500000,1633413513
11510000,1633443515
11520000,1633473582
11530000,1633503614
11540000,1633533667
11550000,1633563687
11560000,1633593700
11570000,1633623784
11580000,1633653798
11590000,1633683803
11600000,1633713859
11610000,1633744094
11620000,1633774173
11630000,1633804259
11640000,1633834268
11650000,1633864279
11660000,1633894625
11670000,1633924642
11680000,1633954731
11690000,1633987113
11700000,1634017209
11710000,1634047485
11720000,1634077613
11730000,1634107668
11740000,1634139028
11750000,1634169242
11760000,1634199417
11770000,1634229615
11780000,1634259629
11790000,1634289707
11800000,1634319774
11810000,1634349956
11820000,1634380033
11830000,1634410345
11840000,1634440394
11850000,1634470429
11860000,1634500765
11870000,1634530941
11880000,1634560988
11890000,1634591313
11900000,1634621427
11910000,1634651528
11920000,1634683370
11930000,1634713578
11940000,1634743771
11950000,1634774057
11960000,1634804600
11970000,1634835716
11980000,1634865932
11990000,1634897359
12000000,1634927586
12010000,1634957896
12020000,1634988205
12030000,1635018417
12040000,1635048486
12050000,1635078735
12060000,1635109834
12070000,1635139942
12080000,1635170188
12090000,1635200345
12100000,1635230367
12110000,1635260593
12120000,1635290990
12130000,1635321158
12140000,1635352507
12150000,1635382531
12160000,1635412707
12170000,1635443256
12180000,1635473868
12190000,1635503913
12200000,1635536833
12210000,1635567053
12220000,1635597119
12230000,1635627789
12240000,1635657904
12250000,1635687940
12260000,1635718286
12270000,1635748773
12280000,1635780289
12290000,1635811082
12300000,1635841763
12310000,1635872807
12320000,1635903338
12330000,1635934878
12340000,1635966924
12350000,1635997327
12360000,1636029494
12370000,1636060216
12380000,1636090473
12390000,1636120898
12400000,1636151365
12410000,1636181594
12420000,1636212075
12430000,1636242298
12440000,1636272416
12450000,1636302556
12460000,1636332706
12470000,1636362772
12480000,1636393132
12490000,1636423611
12500000,1636453690
12510000,1636484436
12520000,1636514537
12530000,1636546973
12540000,1636578055
12550000,1636608619
12560000,1636639449
12570000,1636670772
12580000,1636701807
12590000,1636733518
12600000,1636764275
12610000,1636794758
12620000,1636826205
12630000,1636856381
12640000,1636886792
12650000,1636918748
12660000,1636949863
12670000,1636981697
12680000,1637013816
12690000,1637044781
12700000,1637077336
12710000,1637109049
12720000,1637142056
12730000,1637174202
12740000,1637205114
12750000,1637236176
12760000,1637267876
12770000,1637298683
12780000,1637329693
12790000,1637361315
12800000,1637393366
12810000,1637424616
12820000,1637455219
12830000,1637485484
12840000,1637516862
12850000,1637547205
12860000,1637577599
12870000,1637609252
12880000,1637639809
12890000,1637670711
12900000,1637702696
12910000,1637733690
12920000,1637765040
12930000,1637796253
12940000,1637828725
12950000,1637861375
12960000,1637894922
12970000,1637929506
12980000,1637962091
12990000,1637994526
13000000,1638026797
13010000,1638058661
13020000,1638090866
13030000,1638123193
13040000,1638155642
13050000,1638189323
13060000,1638222053
13070000,1638254938
13080000,1638286892
13090000,1638317645
13100000,1638350199
13110000,1638383961
13120000,1638415366
13130000,1638446535
13140000,1638476933
13150000,1638507051
13160000,1638537703
13170000,1638568123
13180000,1638598597
13190000,1638629143
13200000,1638659294
13210000,1638689386
13220000,1638720663
13230000,1638751180
13240000,1638781851
13250000,1638813637
13260000,1638843781
13270000,1638874589
13280000,1638908071
13290000,1638941099
13300000,1638978665
13310000,1639008906
13320000,1639039040
13330000,1639069324
13340000,1639099359
13350000,1639129862
13360000,1639160184
13370000,1639190201
13380000,1639220219
13390000,1639250250
13400000,1639280278
13410000,1639310351
13420000,1639340441
13430000,1639370496
13440000,1639400863
13450000,1639430945
13460000,1639461158
13470000,1639491701
13480000,1639521799
13490000,1639551882
13500000,1639582065
13510000,1639612145
13520000,1639642153
13530000,1639672243
13540000,1639702375
13550000,1639732572
13560000,1639762756
13570000,1639792763
13580000,1639822767
13590000,1639852804
13600000,1639882808
13610000,1639912871
13620000,1639942894
13630000,1639972895
13640000,1640002897
13650000,1640032939
13660000,1640063171
13670000,1640094840
13680000,1640125033
13690000,1640155045
13700000,1640185253
13710000,1640215325
13720000,1640245391
13730000,1640275396
13740000,1640305435
13750000,1640335438
13760000,1640365483
13770000,1640395483
13780000,1640425492
13790000,1640455527
13800000,1640485586
13810000,1640515629
13820000,1640545688
13830000,1640575769
13840000,1640605776
13850000,1640635828
13860000,1640665850
13870000,1640695979
13880000,1640726011
13890000,1640756059
13900000,1640786063
13910000,1640816083
13920000,1640846097
13930000,1640876124
13940000,1640906134
13950000,1640936136
13960000,1640966195
13970000,1640996218
13980000,1641026239
13990000,1641056317
14000000,1641086320
14010000,1641116327
14020000,1641146597
14030000,1641176614
14040000,1641206614
14050000,1641236673
14060000,1641266675
14070000,1641296675
14080000,1641326771
14090000,1641356917
14100000,1641386979
14110000,1641417100
14120000,1641447143
14130000,1641477195
14140000,1641507241
14150000,1641537397
14160000,1641567495
14170000,1641597519
14180000,1641627544
14190000,1641657591
14200000,1641687637
14210000,1641717637
14220000,1641747696
14230000,1641777696
14240000,1641807696
14250000,1641837725
14260000,1641867915
14270000,1641897967
14280000,1641928070
14290000,1641958093
14300000,1641988227
14310000,1642018298
14320000,1642048302
14330000,1642078303
14340000,1642108360
14350000,1642138509
14360000,1642168567
14370000,1642198620
14380000,1642228637
14390000,1642258701
14400000,1642288937
14410000,1642318940
14420000,1642349100
14430000,1642379176
14440000,1642409468
14450000,1642439947
14460000,1642470181
14470000,1642500443
14480000,1642531336
14490000,1642561340
14500000,1642591453
14510000,1642621753
14520000,1642651776
14530000,1642681777
14540000,1642711822
14550000,1642741905
14560000,1642771908
14570000,1642802009
14580000,1642832138
14590000,1642862355
14600000,1642892390
14610000,1642922409
14620000,1642952455
14630000,1642982455
14640000,1643012543
14650000,1643042588
14660000,1643072675
14670000,1643102742
14680000,1643132859
14690000,1643162860
14700000,1643192863
14710000,1643223128
14720000,1643253144
14730000,1643283259
14740000,1643313321
14750000,1643343498
14760000,1643373582
14770000,1643403644
14780000,1643433657
14790000,1643463680
14800000,1643493713
14810000,1643523713
14820000,1643553732
14830000,1643583732
14840000,1643613732
14850000,1643643733
14860000,1643673883
14870000,1643703892
14880000,1643733939
14890000,1643763939
14900000,1643793981
14910000,1643824016
14920000,1643854050
14930000,1643884050
14940000,1643914141
14950000,1643944151
14960000,1643974153
14970000,1644004276
14980000,1644034317
14990000,1644064390
15000000,1644094406
15010000,1644124406
15020000,1644154406
15030000,1644184427
15040000,1644214428
15050000,1644244493
15060000,1644274546
15070000,1644304547
15080000,1644334611
15090000,1644364686
15100000,1644394686
15110000,1644424690
15120000,1644454725
15130000,1644484762
15140000,1644514789
15150000,1644544789
15160000,1644574827
15170000,1644604881
15180000,1644634947
15190000,1644664947
15200000,1644695061
15210000,1644725097
15220000,1644755179
15230000,1644785202
15240000,1644815202
15250000,1644845214
15260000,1644875314
15270000,1644905538
15280000,1644935624
15290000,1644965752
15300000,1644995943
15310000,1645026047
15320000,1645056084
15330000,1645086182
15340000,1645116274
15350000,1645146339
15360000,1645176394
15370000,1645206444
15380000,1645236526
15390000,1645266581
15400000,1645296620
15410000,1645326753
15420000,1645356876
15430000,1645386945
15440000,1645417189
15450000,1645447314
15460000,1645477365
15470000,1645507495
15480000,1645537529
15490000,1645567935
15500000,1645597983
15510000,1645628063
15520000,1645658085
15530000,1645688213
15540000,1645718413
15550000,1645748488
15560000,1645778527
15570000,1645808621
15580000,1645838845
15590000,1645868982
15600000,1645899095
15610000,1645929208
15620000,1645959263
15630000,1645989348
15640000,1646019546
15650000,1646049626
